filename,true_label,pred_label,confidence,text_source,alpha,extracted_text
negative_540.jpeg,Negative,Negative,0.91162425,OCR,0.5,"AUGUST 6
HIROSHIMA DAY"
positive_464.jpeg,Positive,Positive,0.9736978,OCR,0.5,"Don't lose hope,
you never know what
tomorrow will bring.
-Unknown"
positive_103.jpeg,Positive,Positive,0.95221126,OCR,0.5,"As long as you are alive, you
have it in you. Never give up.
- Via (Dark Secrets)"
positive_784.jpg,Positive,Positive,0.8288875,OCR,0.5,"If you can dream it, you can do it.
NEVER GIVE UP"
negative_260.jpg,Negative,Negative,0.95494366,OCR,0.5,"POLICE
TEEN, 15
STABBED
IN BACK
umbramek,
А репро
be low back
bpl who h
De
and on the
FULL STORY TAGES"
neutral_243.png,Neutral,Neutral,0.8835306,OCR,0.5,"English
Conversation"
neutral_316.jpg,Neutral,Neutral,0.9841397,OCR,0.5,"Finding a Linux
Process
Finding
a cat
ps ps ps ps"
positive_099.jpeg,Positive,Positive,0.95463705,OCR,0.5,"No amount of
physical beauty will
ever be as valuable
as a beautiful
heart.
(Thoughts Wonder)"
positive_791.jpg,Positive,Positive,0.9124862,OCR,0.5,"O BrightDrops
Life is like
photography.
You use the
negatives to
develop.
Ziad K. Abdelnour"
positive_626.jpg,Positive,Positive,0.79678756,OCR,0.5,"All truths are easy to understand
once they are discovered;
the point is to discover them.
- Galileo Galilei
AZ QUOTES"
neutral_868.jpg,Neutral,Neutral,0.82068276,OCR,0.5,"CAN YOU
SOLVE THE
о
RIVER CROSSING RIDDLE?
TEDED"
neutral_876.jpg,Neutral,Neutral,0.8658856,OCR,0.5,"The
History
of Tea
TEDED"
neutral_680.jpg,Neutral,Neutral,0.8828479,OCR,0.5,"YOU NEED TO KNOW
tionship between
ensitivity & Modern
Scaler
PT3"
neutral_096.jpg,Neutral,Neutral,0.85193723,OCR,0.5,"THANK YOU
FOR BROWSING
FRESH
mecreatorapp.com"
negative_704.jpg,Negative,Negative,0.92567337,OCR,0.5,"ROSS
LINE DO NOT CROSS
POLICE LINE DO NOT CE
MURDER
IN THE
NEWS
AN INSIDE LOOK AT HOW
TELEVISION COVERS CRIME
ROBERT H. JORDAN JR.
Anchor/Reporter, WGN Television, Chicago"
positive_815.jpg,Positive,Positive,0.65136766,OCR,0.5,"When I saw you
I fell in love
and you smiled
because you knew
WWW.ARAIOFLIGHT.COM"
positive_925.jpg,Positive,Positive,0.9085381,OCR,0.5,"""Take responsibility of your
own happiness; never put it
in other people's hands.""
- Roy T. Bennett
BeAnInspirer
Spread the Inspiration
.COM"
negative_273.jpg,Negative,Negative,0.99221075,OCR,0.5,"MUMBAI BUILDING COLLAPSE
9 KILLED, OVER 20 INJURED
INDIA
TODAY"
negative_814.jpg,Negative,Negative,0.9814509,OCR,0.5,"1.00
BREAKING NEWS
INDIA
TODAY
AK47 RIFLES REPORTEDLY USED FOR
MURDER
CCTV IMAGES
INDIA
TODAY"
neutral_142.jpg,Neutral,Neutral,0.45683318,BLIP,0.5,a group of people standing on a beach
positive_718.jpg,Positive,Positive,0.8005915,OCR,0.5,SUPER HAPPY
negative_792.jpg,Negative,Negative,0.77349675,OCR,0.5,"GOLD
IS THE
NERVE OF
THE WAR."
positive_1013.jpg,Positive,Positive,0.9665899,OCR,0.5,"THINK OF ALL THE BEAUTY
STILL LEFT AROUND YOU
AND BE HAPPY.
Anne Frank
dailyquotesbank.com"
positive_1007.jpg,Positive,Positive,0.94784194,OCR,0.5,"""ACTION IS THE
FOUNDATIONAL
KEY TO ALL
SUCCESS."""
neutral_660.jpg,Neutral,Neutral,0.8646551,OCR,0.5,"FULL LINE OF BLACK MATTE COOKWARE
BAKELITE HANDLES
NON-STICK
CLASSIC DESIGN
CONVENIENT SPOUT"
negative_798.jpg,Negative,Positive,0.59342647,OCR,0.5,"War is evil, but it
is often the lesser
evil.
George Orwell
EVERYDAYPOWER"
neutral_509.jpeg,Neutral,Neutral,0.930369,OCR,0.5,"C++ programmer data bundles
1 Daily/Weekly Bundles
2 Weekly Bundles
3 Monthly Bundles
4 Data++
5 Mega Bundles
6 Binge Plans
7 Big Data Plans
11 Next
22 Back
0 Menu
4
CANCEL
SEND
~Emeremgini"
positive_829.jpg,Positive,Positive,0.96029234,OCR,0.5,"A SMILE IS THE
EASIEST GIFT
TO GIVE.
Routinely Nomadic"
negative_349.jpg,Negative,Negative,0.98097867,OCR,0.5,"THE TIMES
DIEURET
NODRO
SCOTLAND
WEDNESDAY JANUARY 27 2021 | THETIMES.CO.UK | NO 73379
Printed in Scotland
£2.20 £1.10 to subscribers
(based on 7 Day Print Pack)
100,000 deaths
UK is first in Europe to lose so many to Covid Johnson 'deeply sorry' 30,000 more fatalities predicted within month
Kat Lay Health Editor
Michael Keith, Sam Joiner, Tom Calver
Boris Johnson apologised to the
nation last night as Britain became the
first European country to officially
reach the sombre milestone of more
than 100,000 coronavirus deaths.
The prime minister said that he took
full responsibility and insisted: ""We
did everything we could.""
Britain is the fifth nation to reach a
six-figure death toll after the US,
Brazil, India and Mexico. Experts said
thousands more deaths were inevita-
ble, with one estimate of 30,000 within
a month. Separate data from Johns
Hopkins University showed that there
had been more than 100 million cases
recorded around the world.
Mr Johnson said: ""I am deeply sorry
for every life that has been lost and of
course as prime minister I take full
responsibility for everything that the
government has done. We truly did
everything we could and continue to
do everything that we can to minimise
loss of life and suffering in what has
been a very, very difficult stage and a
very, very difficult crisis for our coun-
try, and we will continue to do that.""
In other developments:
The chief executive of Astrazeneca
said Britain would reach 30 million
vaccinations by the end of March and
accused EU countries of being ""emo-
tional about delays.
Chris Whitty, the chief medical offi-
cer for England, said that Britain had
reached the peak of the second wave.
The head of the NHS said the virus
could become a ""much more treatable
disease"" over the next six to 18 months..
●Parents were promised an update in
days about the prospect of children re-
turning to school, but Mr Johnson said
classes would reopen ""cautiously"".
There were 7,766 deaths registered
in the week ending January 15 with the
virus mentioned on the death certifi-
cate, bringing the total in Britain to
103,602. In Scotland the deaths of 87
people who had tested positive in the
past 28 days were registered, taking
the toll to 5,796. John Swinney, deputy
first minister, called the figure ""heart-
breaking"" as he announced it to the
Scottish parliament.
The UK government uses a separate
measure of deaths that have occurred
within 28 days of a positive test, which
also passed 100,000 yesterday. After
1,631 new deaths were recorded it
stood at 100,162. Death certificates
capture more cases because they in-
clude those in which doctors have
EU cash wanted
University principals have
urged ministers to take
money that paid for EU
students' free tuition and
fully fund Scottish higher
education. Page 4
Victims of the pandemic Top row, from left: Fayez Ayache, 76; the Right Rev Vincent Logan, 79; Manjeet Riyat, 52; Leilani
Dayrit, 47: Khulisani Nkala, 46. Second row: Gladys Lewis, 74; Peter Gough, 56; Belly Mujinga, 47; Gerallt Davies, 51; Margaret
Tapley, 84. Third row: Nasir Khan, 46; Dominga David, 62; Ray Lever, 62; Julie Penfold, 53; Anna Lisa Sayson, age unknown.
Fourth row: Karen Hutton, 58; Kevin Smith, age unknown; Eyitolami Olaolorun, 60; Amged El-Hawrani, 55; Shabnum Sadiq, 39
made a diagnosis based on clinical
symptoms even in the absence of a
positive test. Mr Johnson said it was
""hard to compute the sorrow"" in the
death toll and promised his govern-
ment would ""learn the lessons"".
Sir Keir Starmer, the Labour leader,
said that it was a ""national tragedy""
with the figure ""twice as many as died
in the Blitz [and] the equivalent of the
population of towns such as Bath or
Stevenage or Hastings"". He argued
Tesco boss payout
A Tesco supermarket
manager who was sacked
after tackling a shoplifter in
an ""intensely scary
confrontation has won a
£40,000 payout. Page 5
that ministers were too slow in re-
sponse, such as imposing lockdowns,
providing protective equipment and
testing. ""There's a strong sense that
our government has been behind the
curve at every stage,"" he said.
Professor Whitty said that daily
death numbers would fall ""relatively
slowly over the next few weeks"".
Adam Kucharski, of the London
School of Hygiene and Tropical Medi-
cine, said 30,000 more deaths were
IN THE NEWS
likely within the next month ""from in
fections that have already happened"".
The vast majority of the victims
have been older people, with 90 per
cent of those who died aged 65 or more
and 75 per cent aged at least 75. People
from black, Asian and other ethnic
minority groups have died in dispro-
portionately high numbers.
Coronavirus latest, pages 6-12
Botched response demands scrutiny,
leading artide, page 27
Girls' health warning | Trump summoned
The mental health of girls
declines sharply at 14 and
worsens through
adolescence, caused in part
by heavy social media use, a
study has suggested. Page 15
Donald Trump will be issued
with a summons for his
second impeachment trial,
although Republicans have
challenged the legitimacy of
the process. Pages 28-29
Frimpong 'letdown'
Neil Lennon says he feels
betrayed by Jeremie
Frimpong, the Dutch right
back who is on the brink of a
move to the German giants
Bayer Leverkusen. Page 66
Scottish travel
rules may be
tougher than
rest of the UK
Kieran Andrews Scottish Political Editor
Steven Swinford Deputy Political Editor
Graeme Paton Transport Correspondent
Scotland is poised to bring in tougher
quarantine rules for overseas travel-
lers than England after Boris Johnson
rejected calls by Priti Patel for the tem-
porary closure of Britain's borders.
The UK government will announce
today a limited hotel quarantine
system for arrivals from high-risk
countries in a move that is likely to
frustrate ministers at Holyrood for not
going far enough.
John Swinney, the deputy first min-
ister, said yesterday that the Scottish
government believed a comprehen-
sive system of supervised quarantine
was required.
The Times has been told that Ms
Patel, the home secretary, pushed for a
travel ban to stop potentially vaccine-
resistant strains of coronavirus from
being imported into the UK. She sug-
gested the move to give the govern-
ment time to prepare a blanket hotel
quarantine system for all arrivals.
However, Mr Johnson rejected the
call and is expected to restrict the re-
quirement for hotel quarantine to
Britons returning from 30 high-risk
countries that are covered by a travel
ban for foreigners. These include
South America, Portugal and Cape
Verde after the discovery of two new
coronavirus variants in Brazil. It also
includes South Africa and neighbour-
ing countries where another variant
emerged. Non-UK residents from
these countries are already barred
from entering Britain.
Although border control is reserved.
to Westminster, public health is
devolved to Holyrood, meaning
Scottish ministers have control over
quarantine measures.
Mr Swinney told MSPs that any
changes ""will work best on a four-
nation basis"" but signalled that Scot-
tish ministers were willing to bring in
tougher restrictions. He said: ""The
Continued on page 2, col 3
9771742 498035"
negative_397.jpeg,Negative,Negative,0.9471291,OCR,0.5,Surviving Natural Disaster
negative_786.jpg,Negative,Negative,0.8721665,OCR,0.5,"WHY CHINESE
MILITARY IS
PREPPING
FOR WAR?
No
TIMES
NOW"
negative_599.jpeg,Negative,Negative,0.67906386,OCR,0.5,"OH MY DAD
I'M SO OFFENDED
memegenerator.ns"
negative_307.jpeg,Negative,Negative,0.9879471,OCR,0.5,"Manitoba
Free Press
EIGHTY-FOUR KILLED IN COLLAPSE OF BRIDGE
SOUTH SPAN FALLS
INTO ST. LAWRENCE
CAUSE OF ACCIDENT & MISTERY"
negative_605.jpg,Negative,Negative,0.877143,OCR,0.5,"Torah-Box.com
c-live
EURONEWS ISRAEL STAMPEDE
NOW DOZENS KILLED AT RELIGIOUS FESTIVAL IN MOUNT MERON
BENEDICTIONS
www.torah-box.com/brakha
SEGOULA 'HAT ROTEL
www.torah-box.com/18
VENTE AUX ENCHERES
www.torah-box.com/encheres"
negative_012.jpg,Negative,Negative,0.97739625,OCR,0.5,"J&K: 7 ARMY PERSONNEL
KILLED SINCE MONDAY"
positive_892.jpg,Positive,Positive,0.9706629,OCR,0.5,"Add life to your days
not days to your life.
Free Download Sanjay Jangam App:
www.anjay.mim.com
Good Morning!
esanjayjangam.com"
positive_413.jpeg,Positive,Positive,0.9376774,OCR,0.5,"We always work for a better
tomorrow. But when tomorrow
comes, instead of enjoying, we again
think of a better tomorrow!
Let's have a better today.
@successpictures
@successpictures"
positive_992.jpg,Positive,Positive,0.98247004,OCR,0.5,"3.
Celebrate
BE THE REASON
SOMEBODY
SMILES TODAY.
Helen Barry, Positive Vibes Amalayana
be happy
beauty"
negative_294.jpg,Negative,Negative,0.9035088,OCR,0.5,"BIKANER-
GUWAHATI
EXPRESS
DERAILS
INDIA
TODAY
LIVE"
neutral_488.jpg,Neutral,Neutral,0.7206305,OCR,0.5,"WHY A NEW YORK CITY FAMILY
CAST OFF CONVENTION FOR A
LIFE-CHANGING YEAR ON A SAILBOAT
SEVEN
at SEA
ERIK ORTON & EMILY ORTON"
neutral_643.jpeg,Neutral,Neutral,0.8777032,OCR,0.5,"Did You Know
Newark
If I had to be locked for a week
in a room that was completely
dark or completely bright, I'd
rather...
New Question + Add Answer"
negative_134.png,Negative,Negative,0.6341588,OCR,0.5,"FACEBOOK ISN'T
SO BAD
ONCE YOU BLOCK YOUR
FAMILY AND FRIENDS."
negative_415.jpeg,Negative,Negative,0.8975852,OCR,0.5,"THE DAILY NEWS
NOVEMBER 1 FASTEST DELIVERY
GREENVILLE, 589551 USA
EXTRA! EXTRA!
CHILD
ABUSE"
positive_842.jpg,Positive,Positive,0.94207644,OCR,0.5,"It's your smile that
makes life your
more beautiful."
neutral_542.jpg,Neutral,Neutral,0.9257193,OCR,0.5,"intel
Ⓡ"
positive_997.jpg,Positive,Positive,0.9515484,OCR,0.5,"Click Here
if you don't
imagine, nothing
ever happens
at all.
- JOHN GREEN
MrGreat"
neutral_404.jpg,Neutral,Neutral,0.9393455,OCR,0.5,"How people fixed
lightbulbs before Isaac
Newton invented gravity"
positive_615.jpeg,Positive,Positive,0.91255116,OCR,0.5,you need sleep more than people.
positive_259.jpg,Positive,Positive,0.9804008,OCR,0.5,"Nobody can make you happy
until you're happy with
yourself first.
-Unknown
@InspirationalQuotes720"
neutral_003.jpg,Neutral,Neutral,0.46607897,OCR,0.5,मेरे
positive_749.jpg,Positive,Positive,0.92197657,OCR,0.5,"The mind is
everything. What you
think you become.
Buddha
EVERYDAY POWER"
neutral_916.jpg,Neutral,Neutral,0.803845,OCR,0.5,WE TESTED IT'
neutral_571.jpeg,Neutral,Neutral,0.90638256,OCR,0.5,"When you give someone a fake
number and they start dialing it in
front of you"
negative_248.jpg,Negative,Negative,0.98773587,OCR,0.5,"BUILDING COLLAPSE
HORROR IN
CENTRAL
DELHI
CAN NEWS 18"
neutral_566.jpg,Neutral,Neutral,0.86570835,OCR,0.5,"DOES COMMON EVERDAY
ACTIVITY
DOSEN'T POST IT ON
FACEBOOK"
neutral_816.jpg,Neutral,Neutral,0.77849686,OCR,0.5,"ԿՈՐԸ՝
HELICOPTER
ROPE
RIDDLE"
neutral_811.jpg,Neutral,Negative,0.646226,OCR,0.5,"NAI
NATUS VINCERE
เปิ
XBET
КУХНЯ
ROSTER MANIA"
negative_766.jpg,Negative,Negative,0.97462523,OCR,0.5,"COURTESY: LORRY YEDNAK
STEVENS
Fine Homes
CONTINUING COVERAGE
OAK ISLAND FIRE DEPARTMENT BATTLING
LARGE HOUSE FIRE
NEWS HEADLINES idents, visitors to sign up for new emergency alert system
5:03 56°
WHERE
NEWS"
negative_006.jpg,Negative,Negative,0.94440174,OCR,0.5,"R. TURKEY TO HOST TALKS?
WORLD
AT WAR
R. BREAKING
NEWS
ZELENSKYY:
NATO ALLOWING
BOMBINGS IN
UKR
DAY 10 OF RUSSIAN OFFENSIVE
RUSSIA CLAIMS UKRAINE PRESIDENT FLED TO POLAND"
positive_610.jpg,Positive,Positive,0.94038653,OCR,0.5,"Not taking
things personally
is a very important
life skill.
Via (Dark Secrets)"
neutral_149.jpeg,Neutral,Neutral,0.8932819,OCR,0.5,"THE OPTIMIZELY BLOG
TERIOF
design
Create
4 FACEBOOK AD
CAMPAIGNS TO BOOST
CONVERSION RATES
874>
7
U
B"
negative_573.jpeg,Negative,Negative,0.42201757,OCR,0.5,"If you want to save
water
Bath with your
neighbours daughter
-master oogway
Master cogway will be
back next cake day to
give you more of his
fu-kung wisdom"
neutral_368.jpeg,Neutral,Neutral,0.9723046,OCR,0.5,"doodlelotl
@Doodlelot
There are 2 kinds of cats in this world"
negative_518.jpg,Negative,Negative,0.9756152,OCR,0.5,ISRAEL BOMBS GAZA
positive_526.jpeg,Positive,Positive,0.87725866,OCR,0.5,vibe alone until you're valued.
negative_252.jpg,Negative,Negative,0.9103031,OCR,0.5,CRIME
positive_051.jpeg,Positive,Positive,0.85798013,OCR,0.5,"NAME
Happy Anniversary
Any Name Here
Ganiversaries are the days be treasure your
companion and let them know that you are going to
create the best moments in the upcoming year
Celebrate the memories of yesterday, joys of today,
hopes of tomorrow and forever togetherness."
neutral_903.jpg,Neutral,Neutral,0.8628473,OCR,0.5,"SPALDING
MAGNUS
EFFECT"
neutral_918.jpg,Neutral,Negative,0.50908136,OCR,0.5,"π
NEWTON CHANGED THE GAME"
positive_328.jpg,Positive,Positive,0.9569999,OCR,0.5,"*HAPPY
EIDD"
positive_460.jpeg,Positive,Positive,0.9630283,OCR,0.5,"Don't lose hope, you never know
what tomorrow will bring.
- Via (Dark Secrets)"
positive_355.jpeg,Positive,Positive,0.976043,OCR,0.5,"Believe that
tomorrow will be
@Meltblogs
better than today."
positive_565.jpeg,Positive,Positive,0.91306305,OCR,0.5,"You don't need to be liked
by everyone, not everyone
has a good taste."
neutral_281.jpeg,Neutral,Neutral,0.9536693,OCR,0.5,"Class
So you let all my friends to
have access to my privates?
C++
Coding Humor
Yes
That doesn't seem fair."
negative_165.jpg,Negative,Negative,0.9900521,OCR,0.5,"sky NEWS Special Report
Suicide bomb attack
in Manchester"
positive_384.jpeg,Positive,Positive,0.66218954,OCR,0.5,"15 Day
Valentine's
POST IDEAS
sorayan.com"
neutral_897.jpg,Neutral,Neutral,0.81604195,OCR,0.5,"THE SURPRISING REASON
OUR MUSCLES GET TIRED
TEDED
л"
negative_215.jpg,Negative,Negative,0.94697094,OCR,0.5,"NHK WORLD
BREAKING NEWS
HYDROGEN EXPLOSION
van le"
neutral_456.jpeg,Neutral,Neutral,0.87043905,OCR,0.5,"Day 1
Day 4
Day 5
when I was a kid :
lam a scientist"
positive_114.jpeg,Positive,Positive,0.965048,OCR,0.5,"if it keeps you happy, keep it quiet.
- Via (Dark Secrets)"
negative_735.jpg,Negative,Negative,0.95664215,OCR,0.5,"10 SOLDIERS, 1
DRIVER KILLED
IN DANTEWADA
INDIA
TODAY"
negative_610.jpg,Negative,Negative,0.9223676,OCR,0.5,"It
61 21 T1
Russia Ukraine War Update
Is This the Beginning of the Third World War (WW3)?
f SA NEWS CHANNEL
@SATLOKCHANNEL □ SA NEWS CHANNEL @SANEWSCHANNEL SANEWS.IN
SA
NEWS
सच जो आप जानना चाहते है"
neutral_422.jpeg,Neutral,Neutral,0.8258553,OCR,0.5,"Organic Chemistry
Chemistry
I love chemistry
P"
negative_821.jpg,Negative,Negative,0.98346424,OCR,0.5,"GREEK BOAT TRAGEDY:
HUNDREDS MISSING AT SEA
WION"
positive_907.jpg,Positive,Positive,0.8636768,OCR,0.5,"O/OurHappy LifePage
I may not be
the best, but I
sure am trying my
best."
positive_717.jpg,Positive,Positive,0.92701364,OCR,0.5,"Every Child Is A Different Kind Of
Fower And All Together,
Make This World.
A Beautiful Garden
WWW.DAILYSMSCOLLECTION.IN"
positive_253.jpg,Positive,Positive,0.92347,OCR,0.5,"Some of us matured early
because life showed us the
worst side of the world
at a early age.
Psychological Treatment"
positive_732.jpg,Positive,Positive,0.9746437,OCR,0.5,"Good Morning
Start
your day
with
positive comme
energy
and happy
thoughts."
negative_552.jpg,Negative,Negative,0.94552934,OCR,0.5,"CRIME SCENE DO NOT RE
DD
ENTER"
positive_016.jpeg,Positive,Positive,0.9774259,OCR,0.5,"Without rain
nothing grows,
Learn to embrace
the storms of
your life.
(Thoughts Wonder)
Thoughts Wonder"
neutral_510.jpg,Neutral,Neutral,0.78963035,OCR,0.5,"BIGSTOCK
NOWHERE"
neutral_342.jpg,Neutral,Neutral,0.8742419,OCR,0.5,My projects status
negative_758.jpg,Negative,Negative,0.9396042,OCR,0.5,"WION
WILDFIRE RAVAGE
PARTS OF SPAIN"
neutral_689.jpg,Neutral,Neutral,0.8791333,OCR,0.5,"DONT MISS OUT
MEGA SALE
Gaming Laptop
AXUS P50-X69
50%
OFF
USE CODE: SALE50
AT CHECKOUT
BUY NOW
M
MARCELI STUDIO"
negative_733.jpg,Negative,Negative,0.96588296,OCR,0.5,"AffairsCloud
India Lost Over 1.3 Lakh Lives In Disasters Linked To
Extreme Weather, Climate Change
In 50 Years: UN Agency"
negative_520.jpeg,Negative,Negative,0.6327497,OCR,0.5,"THIS IS MEDIA!
@successpictures
@successpictures
E
@successpictures"
positive_531.jpeg,Positive,Positive,0.889463,OCR,0.5,"Jokermotivationofficial
IF THEY ARE FINE
WITHOUT YOU, THEN
BE FINE WITHOUT
THEM TOO."
positive_691.jpg,Positive,Positive,0.98194027,OCR,0.5,"Just smile and be the reason
for someone to smile
sana_wr8s12"
negative_725.jpg,Negative,Negative,0.9728277,OCR,0.5,"CYCLONE TAUKTAE MAKES LANDFALL IN GUJARAT,
CAUSES DESTRUCTION ON MAHA COAST"
negative_029.jpg,Negative,Negative,0.91339684,BLIP,0.5,a large pile of rubble
positive_985.jpg,Positive,Positive,0.9727526,OCR,0.5,"""The most wasted
of all days is one
without laughter.""
Nicholas Chamfort"
neutral_162.jpeg,Neutral,Negative,0.52165705,BLIP,0.5,a man walking on a sidewalk next to a building
positive_721.jpg,Positive,Positive,0.9493381,OCR,0.5,"CHALLENGING RISKS WILL
MAKE YOU CRAVE
FOR MORE SUCCESS.
QuotesLifetime.com"
neutral_602.jpg,Neutral,Neutral,0.9073931,OCR,0.5,"KING OF THE
JUNGLE
KING OF THE
INTERNET"
negative_500.jpeg,Negative,Negative,0.9161031,OCR,0.5,"ISRAELI AIR FORCE
STRIKES BACK AT
GAZA"
negative_337.jpeg,Negative,Negative,0.9745766,OCR,0.5,"for
OXFORD
STUNNED BY
TEEN'S DEATH"
neutral_685.jpg,Neutral,Neutral,0.82045805,OCR,0.5,"ALMOST
10%
•
OF THE
PEOPLE
IN FRANCE AGED 18 TO 65 YEARS OLD
will regrettably
keep on thinking that
this is an ad for a new
•
COMPUTER
HELP US MAKE ILLITERACY THE NATIONAL CAUSE OF 2013
Sign the petition of the National Agency for the Fight Against Illiteracy in France on illettrisme2013.fr"
positive_876.jpg,Positive,Positive,0.9722526,OCR,0.5,"THERE IS ALWAYS
A REASON TO SMILE
FIND IT.
www.dpsayings.com"
neutral_934.jpg,Neutral,Neutral,0.69537055,OCR,0.5,"P
WORLD'S
a
LONGEST
STRAW"
negative_788.jpg,Negative,Negative,0.9722141,OCR,0.5,"A YEAR OF WAR IN UKRAINE
LIVES LOST AND DISRUPTED"
negative_286.jpeg,Negative,Negative,0.9294948,OCR,0.5,"CAN NEWS 18
LATEST NEWS
LATEST
UPDATES ON
BENGAL
N35222
TRAIN
TRAGEDY"
positive_736.jpg,Positive,Positive,0.98925984,OCR,0.5,"Of you stay positive
in a negative situation
you win.
HAPPY SUNDAY
HappySundayimages.com
HIOX"
neutral_063.jpg,Neutral,Neutral,0.60973704,OCR,0.5,SNAVY 203
neutral_562.jpg,Neutral,Neutral,0.7691996,OCR,0.5,"BIGGEST
SALE
SHOP NOW
UPTO 50% OFF
ON ENTIRE STORE
LIMITED TIME OFFER"
positive_265.jpg,Positive,Positive,0.97421336,OCR,0.5,"Life has no
remote. Get up
and change it
yourself.
(Wonders Diary)"
neutral_858.jpg,Neutral,Neutral,0.9069407,OCR,0.5,"TEDED
HOW DOES THE
STOCK MARKET
WORK?"
negative_270.jpg,Negative,Negative,0.9506557,OCR,0.5,"INDIA BUILDING 'FELL LIKE
HOUSE OF CARDS'"
negative_473.jpeg,Negative,Negative,0.9586228,OCR,0.5,KERALA FLOODS: SEVERE CALAMITY
positive_686.jpg,Positive,Positive,0.97375643,OCR,0.5,"I feel the best,
when I am happy.
Cool Funny Quotes.com"
neutral_741.jpg,Neutral,Neutral,0.9124981,OCR,0.5,"OpenAI GPT-4
Function Calling
0237"
negative_681.jpg,Negative,Negative,0.5814998,OCR,0.5,"I AM NOT FEELING ANYTHING,
I AM COMPLETELY
EMPTY RIGHT NOW
IT IS MAKING ME
DEPRESSED.
QuotesLifetime.com"
negative_707.jpg,Negative,Negative,0.90551233,OCR,0.5,"NEWS 18
POLICE RECOVERS MORE
HAN 13 BODY PARTS"
negative_683.jpg,Negative,Negative,0.44664997,OCR,0.5,"When it hasn't been your day, your
week, your month or even your year.
MORE"
negative_322.jpeg,Negative,Negative,0.98417807,OCR,0.5,"The New York Times.
E AS 2 AIRLINERS COLLIDE OVER
ETS BROOKLYN FIRE, KILLING 5 OT
ND PLANE CRASHES ON STATEN IS
Dillon Appointed Secretory of Treasury, A PLOT OFFROUTE 10 Brooklyn Houses Bur
Kennedy's Brother Is Attorney General FOST After Plane Hits a Chur"
negative_329.jpeg,Negative,Negative,0.9749859,OCR,0.5,"Nuclear plant accident
reported in Soviet Union
Signs indicate partial core meltdown"
positive_550.jpeg,Positive,Positive,0.97423685,OCR,0.5,"Go out in nature,
ground yourself
and relax.
- Via (Dark Secrets)"
neutral_168.jpg,Neutral,Neutral,0.921909,OCR,0.5,"TWITTER
EVERYONE
FACEBOOK
AND INSTAGRAM"
positive_522.jpeg,Positive,Positive,0.90323186,OCR,0.5,"Dealing with it alone is
powerful.
-SANGEETA RANA"
positive_889.jpg,Positive,Positive,0.8954468,OCR,0.5,"I think that wrybody that
smiles automatically looks
better.
- Diane Lane
Quotesjin.Com"
positive_952.jpg,Positive,Positive,0.91886854,OCR,0.5,"Good
things
take
time."
positive_1002.jpg,Positive,Positive,0.982501,OCR,0.5,"InspiredVibes
Eventually you'll end up where
you need to be, with who you're
meant to be with, and doing
what you should be doing.
Patience is the key.
E
中"
positive_101.jpg,Positive,Positive,0.9227232,OCR,0.5,"Success is not always
what you see.
@successpictures
successpictures"
negative_078.jpeg,Negative,Negative,0.9650556,OCR,0.5,"The Call-Chronicle-Examiner
EARTHQUAKE AND FIRE:
SAN FRANCISCO IN RUINS"
neutral_039.jpg,Neutral,Neutral,0.5733993,BLIP,0.5,a large airplane sitting on top of an airport
negative_723.jpg,Negative,Negative,0.9828811,OCR,0.5,"MYANMAR DECLARES RAKHINE
A NATIONAL DISASTER AREA
Oneindia English"
positive_824.jpg,Positive,Positive,0.9421153,OCR,0.5,"YOU MAKE ME
SMILE, LAUGH AND HAPPY.
WITH YOU EVERYTHING
MAKES PERFECT SENSE.
My Dear Valentine"
positive_761.jpg,Positive,Positive,0.9697534,OCR,0.5,"""Plant beautiful thoughts
in your mind, to
create beauty
in your life.
Dr Moses Simuyemba
Moses Chikoti
Photography"
negative_494.png,Negative,Negative,0.9488405,OCR,0.5,"Facts from Africa.
Yesterday at 4:02 AM -
The terrifying images of Khartoum city Sudan following the heavy rains that
led to floods.
Let's pray for Sudan."
positive_316.png,Positive,Positive,0.949875,OCR,0.5,"HAPPY EID*
""Ramadhan Kareem"""
neutral_134.jpg,Neutral,Neutral,0.86778736,OCR,0.5,"I WILL FIND YOU
ENTOMOLOGY CHELS
AND I WILL DESCRIBE YOU"
positive_975.jpg,Positive,Positive,0.97077906,OCR,0.5,"LIFE
IS LIKE RIDING
A BICYCLE.
TO KEEP YOUR
BALANCE YOU MUST
KEEP MOVING.
ALBERT EINSTEIN"
neutral_544.jpeg,Neutral,Neutral,0.92679095,OCR,0.5,"When your cat msgs your boss
trying to get you fired
5:08 PM
/0.=89.47
=n0vbzgv88888
888888
888
8888
Kyle Sankowicz 5:09 PM
Absolutely.
Smartest thing you've ever said."
negative_549.jpg,Negative,Negative,0.90572286,OCR,0.5,"TWEET AT YOUR OWN RISK IN INDIA
GIRLS ARRESTED
KIN THREATENED
PALGHAR"
positive_612.jpg,Positive,Positive,0.9750509,OCR,0.5,"Never regret focusing your
energy on building a better
life for yourself.
- Via (Dark Secrets)"
negative_110.jpg,Negative,Neutral,0.53624964,BLIP,0.5,a man and woman sitting on a couch
negative_269.jpg,Negative,Negative,0.9839746,OCR,0.5,"INDIA
TODAY
THANE BUILDING
COLLAPSE
10 DEAD,
11 INJURED,
20 RESCUED"
negative_465.jpeg,Negative,Negative,0.83519125,OCR,0.5,"Second
-World
War"
