filename,filepath,text-detected,OCR,coordinates,img_ar,img_or,img_area,txt_ar,txt_or,txt_area,txt_img_ratio,sentiment
negative_435.jpeg,/kaggle/input/musait/dataset/basket/negative_435.jpeg,1,"Kerala crime capital of India,
Kochi most dangerous city
State Leaves
Uttar Pradesh,
Delhi Far Behind
GOON'S OWN COUNTRY?
424.118798
26
1876
3419 64
2,41986
11756","[{'x': 5, 'y': 1}, {'x': 216, 'y': 1}, {'x': 216, 'y': 132}, {'x': 5, 'y': 132}]",1:1,box,50344,3:2,horizontal,27641,0.5490425870014302,negative
negative_436.jpeg,/kaggle/input/musait/dataset/basket/negative_436.jpeg,1,"Kerala crime capital of India,
Kochi most dangerous city
State Leaves
Uttar Pradesh,
Delhi Far Behind
GOON'S OWN COUNTRY?
424.118798
26
1876
3419 64
2,41986
11756","[{'x': 5, 'y': 1}, {'x': 216, 'y': 1}, {'x': 216, 'y': 132}, {'x': 5, 'y': 132}]",1:1,box,50344,3:2,horizontal,27641,0.5490425870014302,negative
negative_437.jpeg,/kaggle/input/musait/dataset/basket/negative_437.jpeg,1,CRIME SCENE DO NOT CROSS,"[{'x': 36, 'y': 67}, {'x': 313, 'y': 67}, {'x': 313, 'y': 142}, {'x': 36, 'y': 142}]",16:9,horizontal,50554,Other,other,20775,0.4109467104482335,negative
negative_438.jpeg,/kaggle/input/musait/dataset/basket/negative_438.jpeg,1,CRIME SCENE DO NOT CROSS,"[{'x': 36, 'y': 67}, {'x': 313, 'y': 67}, {'x': 313, 'y': 142}, {'x': 36, 'y': 142}]",16:9,horizontal,50554,Other,other,20775,0.4109467104482335,negative
negative_439.jpeg,/kaggle/input/musait/dataset/basket/negative_439.jpeg,1,"ASHA WORKERS IN THE DOCK LOCALS MISBEHAVE
BIG STORY LOCALS MISBEHAVE WITH ASHA WORKERS
VIJAYAPURA
f facebook.
NEWS
9","[{'x': 20, 'y': 7}, {'x': 282, 'y': 7}, {'x': 282, 'y': 152}, {'x': 20, 'y': 152}]",16:9,horizontal,50400,16:9,horizontal,37990,0.7537698412698413,negative
negative_440.jpeg,/kaggle/input/musait/dataset/basket/negative_440.jpeg,1,"ASHA WORKERS IN THE DOCK LOCALS MISBEHAVE
BIG STORY LOCALS MISBEHAVE WITH ASHA WORKERS
VIJAYAPURA
f facebook.
NEWS
9","[{'x': 20, 'y': 7}, {'x': 282, 'y': 7}, {'x': 282, 'y': 152}, {'x': 20, 'y': 152}]",16:9,horizontal,50400,16:9,horizontal,37990,0.7537698412698413,negative
negative_441.jpg,/kaggle/input/musait/dataset/basket/negative_441.jpg,1,"POUT
JE
odn TORTURE ROOM
news","[{'x': 68, 'y': 187}, {'x': 973, 'y': 187}, {'x': 973, 'y': 633}, {'x': 68, 'y': 633}]",16:9,horizontal,921600,16:9,horizontal,403630,0.4379665798611111,negative
negative_442.jpg,/kaggle/input/musait/dataset/basket/negative_442.jpg,1,"POUT
JE
odn TORTURE ROOM
news","[{'x': 68, 'y': 187}, {'x': 973, 'y': 187}, {'x': 973, 'y': 633}, {'x': 68, 'y': 633}]",16:9,horizontal,921600,16:9,horizontal,403630,0.4379665798611111,negative
negative_443.jpeg,/kaggle/input/musait/dataset/basket/negative_443.jpeg,1,"NORTH IOWA'S
DAILY PAPER
EDITED FOR THE HOME.
VOL. XLVIII
DEPARTMENT
HISTORY AND ope
Mason City Globe-Gazette
""THE NEWSPAPER THAT MAKES ALL NORTH SWANS N
MASON CITY, IOWA, MONDAY, DECEMBER & 1941
HOME EDITION
MASON CITY
THE LIGHT
NO. 00
U.S. DECLARES WAR
Hawaiian Casualties Total 3,000
Philippines Attacked
by Japanese Bombers;
290 Casualties Listed
BULLETINS
NEW YORK, (AP-A NBC parter, broadcasting in
said that ""ecific damage"" had bees left 1 the Japanese
MANILA, (AP)-The Japan radio a
ships t
reported badant Monday that Japan
MANILA, (UP-Pre dispatches reported that 100
Monday night when Japanwarplanes raided
west coast of the island of Luen, ert of the Cangapo
RUSSIA
CHINA
Where U. S. Battles Japanese
MAN
3232AKE
CANAQUA
UNITED
SAN FRANCISCO STATES
MIDWAY IS
CHEAST INDIES
40
HAWAIIAN
ISLANDS
SOUTH
AMERICA
ENGLAND GOES United Front Is
TO WAR: CALLS Shown as Congress
JAPS ""WANTON Orders Hostilities
Declares Defending
Forces in Malay
Ready When Fees Came
WASHINGTON, (AP-The United Stat
decaced way t
Overwhelmingly, and with the greatest weity showi
President's req
band the boun
c degr
hambers graniet
MANILA (AP-Japanese babes strisk at y
bass and ports the myth of the Phpines Monday,
ing at the big Fort Stensburg Clark fold the
mesniais capital at the ports of Dave and Appar
and the far them
alan
Areas is which fighting has occurs betare fores
Sunday
Japs Claim
Supremacy
in Pacific","[{'x': 6, 'y': 7}, {'x': 638, 'y': 7}, {'x': 638, 'y': 455}, {'x': 6, 'y': 455}]",4:3,horizontal,291840,4:3,horizontal,283136,0.9701754385964912,negative
negative_444.jpeg,/kaggle/input/musait/dataset/basket/negative_444.jpeg,1,"NORTH IOWA'S
DAILY PAPER
EDITED FOR THE HOME.
VOL. XLVIII
DEPARTMENT
HISTORY AND ope
Mason City Globe-Gazette
""THE NEWSPAPER THAT MAKES ALL NORTH SWANS N
MASON CITY, IOWA, MONDAY, DECEMBER & 1941
HOME EDITION
MASON CITY
THE LIGHT
NO. 00
U.S. DECLARES WAR
Hawaiian Casualties Total 3,000
Philippines Attacked
by Japanese Bombers;
290 Casualties Listed
BULLETINS
NEW YORK, (AP-A NBC parter, broadcasting in
said that ""ecific damage"" had bees left 1 the Japanese
MANILA, (AP)-The Japan radio a
ships t
reported badant Monday that Japan
MANILA, (UP-Pre dispatches reported that 100
Monday night when Japanwarplanes raided
west coast of the island of Luen, ert of the Cangapo
RUSSIA
CHINA
Where U. S. Battles Japanese
MAN
3232AKE
CANAQUA
UNITED
SAN FRANCISCO STATES
MIDWAY IS
CHEAST INDIES
40
HAWAIIAN
ISLANDS
SOUTH
AMERICA
ENGLAND GOES United Front Is
TO WAR: CALLS Shown as Congress
JAPS ""WANTON Orders Hostilities
Declares Defending
Forces in Malay
Ready When Fees Came
WASHINGTON, (AP-The United Stat
decaced way t
Overwhelmingly, and with the greatest weity showi
President's req
band the boun
c degr
hambers graniet
MANILA (AP-Japanese babes strisk at y
bass and ports the myth of the Phpines Monday,
ing at the big Fort Stensburg Clark fold the
mesniais capital at the ports of Dave and Appar
and the far them
alan
Areas is which fighting has occurs betare fores
Sunday
Japs Claim
Supremacy
in Pacific","[{'x': 6, 'y': 7}, {'x': 638, 'y': 7}, {'x': 638, 'y': 455}, {'x': 6, 'y': 455}]",4:3,horizontal,291840,4:3,horizontal,283136,0.9701754385964912,negative
negative_445.jpg,/kaggle/input/musait/dataset/basket/negative_445.jpg,1,"Starz Gazette
R
Sunday, August 12, 1929
Page
WAR ON THE HORIZON
DETAILS UNFOLDING ON LEADER'S PLANS TO DEFEND THE NATION
which roughly 68% of inports
from Vaterland were directed
Long-fueled tensions in the Delta's many secretive projects, to What twisted foresight naist cit valnes and ideals, governing his
Global Senate rose to a boil this
leaders possess to believe that people rough selfishness and
past Wednesday as representatives
science and technology is the way xenophobia. He should embrace the
Delta Fontis voiced their ""The Chancellor's) actions to the future?""
Delts Initiative's pursuit of peace-
extreme disapproval of The will have dire repercussions,"" The conflict, which had been through science if he truly aims to
Chancellor's handle on interna- Delta representatives announced publicly broadcasted on television take Vaterland into the future.""
tional trade. following a ""His decision to discontinue trade and radio, resulted in many While debate and speculation is
declaration by our leader that he with us is not only misguided, but instances of misconduct among being spun wildly throughout our
would cease all imports and dangerous.""
civilians. Passionate supporters of Nation Delta Fontis has remained
exports betiveen the States. Their
selcatlessly slanderous comments
on his supposed abuse of the Ten
Year Agreement were met with
equally relentless backlash from
The Chancellor himself who
promptly refuted their claims by
calling into question the nature of
""The Delta Initiative greedily The Chancellor rallied aggres- quiet and secretive. ""It's to be
takes the gifts we provide to them sively outside the compound, expected"" says Captain Marx of
and wastes it all on useless and causing a parade of violence the First Division. ""One State
inconsequential scientific endeave against advocates of the Delta aiming to go to war with another
ors,"" The Chancellor argued. ""To Initiative. Military forces were will let nothing slip through the
cut off their supply is to conserve quickly called to intervene, an cracks. If there's one thing the
our resources for things that truly action that left the streets of Delta Initiative is good at, it's
matter in these times of crisis. Unison riddled with a chaotic mess keeping secrets.""
of debris and human bodies. The government of Delta
Statistics estimate the number of Fontis is notorious for keeping
casualties at 25, while 143 were secrets regarding its scientific and
found injured..
The conference conchaded
following a clear threat of war
from the representatives of Delta
Fontis. If The Chancelles will not
relent and give us our deserved
resources, we will take thein by
force.""
military development, a trait that
never quite sat well with particular
members of the Global Senate. It
was a difficult decision for The
Chancellor to sign onto the Ten
Year Agreement when the Delta
Initiative first presented it to the
Senate. Only time will tell if first
impressions really do count
Despite the harrowing results
of this event, our leader stands Political Analysts observing
unyielding. Upon his return to the this unfolding event have expressed
Vaterland Capitol he issued a fears that the battle for resources,
speech to the masses, showing no should things truly come to all-out
restraint in expressing enmity and war, would spread beyond the
making it clear that he no longer borders of Vaterland and Delta
considers Delta Fontis an ally of Fontis. Parking conflict on a
the State. ""My comrades, we must global scale. ""It's undeniable that a
not falter beneath the cowardly powerful State like Delta Fontis
threats of disputant villains! If they would look to its allies for support,""
desire to take arms against us, we says analyst James Genz. ""If The
will be ready, We will prove to Chancellor is wise, he would do the
Delta Fontis, to the world, that our sathe. But one must imagine, in the
glorious Vaterland is now and event of a Great World War, what ab
forever a symbol of progress and crippling effect that would have on
power!""
our global economy.""
An underground rebel group For now the future seems
who caught wind of the ordeal mcntain, but our leader has made
released a statementthe following it clear that he will not back down
day, arguing that The Chancellor from a feht. Please expect updates
""blinds himself with traditional is a wea
""AREA 99"" UNDER INVESTIGATION
Photo: Vaterland Air Force
00
One of the most long-debated all over the globe.
station alongside multiple sets of
mysteries of the Delta Initiative is But now, standing in the wake Jowering smokestacks. A pair of
the enigmatic ""Area 99. known of an ever-growing conflict. The collosal metal rings surrounds the
publicly only as a research station Chancellor of Vaterland has depression itself
in the northwestern regions of declared Asca 99 and all other One popular theory written by
Delta Fontis. Of the roughly 68% Delta stations like it a potential an'anonymous member of Pyramid
of imports from Vaterland that danger to the State. To that end our claims a meteor crashed in Delta
were shipped to Delta Fontis, leader has ordered extensive Fontis several thousand years ago,
more than half of that share went investigation into the nature of the leaving behind
le-wide
straight to the development of the facility and why the Delta Initiative impact crater They suggest that
mysterious research station, regards it with such high scientists who later studied the
studies show
significance. Delta officials have crater came upon some new form of
No one knows what goes on again refused comment on the ""negatively charged non-restrial
behind the Great Wall that extends matter.
matter."" The term in physics refers
for miles outside the general Photographs taken from a to a yet undiscovered form of
vicinity of the station, and Delta Vaterland Air Force Spy Plane (see energy that functions not unlike
officials have refused comment at above) reveal the facility to be Dark Matter the invisible force
every turn. In response to these surrounding a massive depression driving the fabric of space and time
many unanswered questions. Area in the landscape, roughly 16 miles apart. The theorist speculates that
99 has been the subject of many a in diameter. An array of dome- the rings are in fact a pair of Particle
ghost story and conspiracy theory shaped structures connect to the Colliders, used to study the
(story contact on page 4)","[{'x': 26, 'y': 11}, {'x': 947, 'y': 11}, {'x': 947, 'y': 792}, {'x': 26, 'y': 792}]",4:3,horizontal,799500,5:4,horizontal,719301,0.8996885553470919,negative
negative_446.jpg,/kaggle/input/musait/dataset/basket/negative_446.jpg,1,"Starz Gazette
R
Sunday, August 12, 1929
Page
WAR ON THE HORIZON
DETAILS UNFOLDING ON LEADER'S PLANS TO DEFEND THE NATION
which roughly 68% of inports
from Vaterland were directed
Long-fueled tensions in the Delta's many secretive projects, to What twisted foresight naist cit valnes and ideals, governing his
Global Senate rose to a boil this
leaders possess to believe that people rough selfishness and
past Wednesday as representatives
science and technology is the way xenophobia. He should embrace the
Delta Fontis voiced their ""The Chancellor's) actions to the future?""
Delts Initiative's pursuit of peace-
extreme disapproval of The will have dire repercussions,"" The conflict, which had been through science if he truly aims to
Chancellor's handle on interna- Delta representatives announced publicly broadcasted on television take Vaterland into the future.""
tional trade. following a ""His decision to discontinue trade and radio, resulted in many While debate and speculation is
declaration by our leader that he with us is not only misguided, but instances of misconduct among being spun wildly throughout our
would cease all imports and dangerous.""
civilians. Passionate supporters of Nation Delta Fontis has remained
exports betiveen the States. Their
selcatlessly slanderous comments
on his supposed abuse of the Ten
Year Agreement were met with
equally relentless backlash from
The Chancellor himself who
promptly refuted their claims by
calling into question the nature of
""The Delta Initiative greedily The Chancellor rallied aggres- quiet and secretive. ""It's to be
takes the gifts we provide to them sively outside the compound, expected"" says Captain Marx of
and wastes it all on useless and causing a parade of violence the First Division. ""One State
inconsequential scientific endeave against advocates of the Delta aiming to go to war with another
ors,"" The Chancellor argued. ""To Initiative. Military forces were will let nothing slip through the
cut off their supply is to conserve quickly called to intervene, an cracks. If there's one thing the
our resources for things that truly action that left the streets of Delta Initiative is good at, it's
matter in these times of crisis. Unison riddled with a chaotic mess keeping secrets.""
of debris and human bodies. The government of Delta
Statistics estimate the number of Fontis is notorious for keeping
casualties at 25, while 143 were secrets regarding its scientific and
found injured..
The conference conchaded
following a clear threat of war
from the representatives of Delta
Fontis. If The Chancelles will not
relent and give us our deserved
resources, we will take thein by
force.""
military development, a trait that
never quite sat well with particular
members of the Global Senate. It
was a difficult decision for The
Chancellor to sign onto the Ten
Year Agreement when the Delta
Initiative first presented it to the
Senate. Only time will tell if first
impressions really do count
Despite the harrowing results
of this event, our leader stands Political Analysts observing
unyielding. Upon his return to the this unfolding event have expressed
Vaterland Capitol he issued a fears that the battle for resources,
speech to the masses, showing no should things truly come to all-out
restraint in expressing enmity and war, would spread beyond the
making it clear that he no longer borders of Vaterland and Delta
considers Delta Fontis an ally of Fontis. Parking conflict on a
the State. ""My comrades, we must global scale. ""It's undeniable that a
not falter beneath the cowardly powerful State like Delta Fontis
threats of disputant villains! If they would look to its allies for support,""
desire to take arms against us, we says analyst James Genz. ""If The
will be ready, We will prove to Chancellor is wise, he would do the
Delta Fontis, to the world, that our sathe. But one must imagine, in the
glorious Vaterland is now and event of a Great World War, what ab
forever a symbol of progress and crippling effect that would have on
power!""
our global economy.""
An underground rebel group For now the future seems
who caught wind of the ordeal mcntain, but our leader has made
released a statementthe following it clear that he will not back down
day, arguing that The Chancellor from a feht. Please expect updates
""blinds himself with traditional is a wea
""AREA 99"" UNDER INVESTIGATION
Photo: Vaterland Air Force
00
One of the most long-debated all over the globe.
station alongside multiple sets of
mysteries of the Delta Initiative is But now, standing in the wake Jowering smokestacks. A pair of
the enigmatic ""Area 99. known of an ever-growing conflict. The collosal metal rings surrounds the
publicly only as a research station Chancellor of Vaterland has depression itself
in the northwestern regions of declared Asca 99 and all other One popular theory written by
Delta Fontis. Of the roughly 68% Delta stations like it a potential an'anonymous member of Pyramid
of imports from Vaterland that danger to the State. To that end our claims a meteor crashed in Delta
were shipped to Delta Fontis, leader has ordered extensive Fontis several thousand years ago,
more than half of that share went investigation into the nature of the leaving behind
le-wide
straight to the development of the facility and why the Delta Initiative impact crater They suggest that
mysterious research station, regards it with such high scientists who later studied the
studies show
significance. Delta officials have crater came upon some new form of
No one knows what goes on again refused comment on the ""negatively charged non-restrial
behind the Great Wall that extends matter.
matter."" The term in physics refers
for miles outside the general Photographs taken from a to a yet undiscovered form of
vicinity of the station, and Delta Vaterland Air Force Spy Plane (see energy that functions not unlike
officials have refused comment at above) reveal the facility to be Dark Matter the invisible force
every turn. In response to these surrounding a massive depression driving the fabric of space and time
many unanswered questions. Area in the landscape, roughly 16 miles apart. The theorist speculates that
99 has been the subject of many a in diameter. An array of dome- the rings are in fact a pair of Particle
ghost story and conspiracy theory shaped structures connect to the Colliders, used to study the
(story contact on page 4)","[{'x': 26, 'y': 11}, {'x': 947, 'y': 11}, {'x': 947, 'y': 792}, {'x': 26, 'y': 792}]",4:3,horizontal,799500,5:4,horizontal,719301,0.8996885553470919,negative
negative_447.jpeg,/kaggle/input/musait/dataset/basket/negative_447.jpeg,1,"HINDUSTAN TIMES, RANCHI
THURSDAY, SEPTEMBER 20, 2012
Complaints flood cyber crime portal
wat on
A
photographs The","[{'x': 3, 'y': 9}, {'x': 242, 'y': 9}, {'x': 242, 'y': 141}, {'x': 3, 'y': 141}]",5:4,horizontal,50508,16:9,horizontal,31548,0.6246139225469233,negative
negative_448.jpeg,/kaggle/input/musait/dataset/basket/negative_448.jpeg,1,"HINDUSTAN TIMES, RANCHI
THURSDAY, SEPTEMBER 20, 2012
Complaints flood cyber crime portal
wat on
A
photographs The","[{'x': 3, 'y': 9}, {'x': 242, 'y': 9}, {'x': 242, 'y': 141}, {'x': 3, 'y': 141}]",5:4,horizontal,50508,16:9,horizontal,31548,0.6246139225469233,negative
negative_449.jpg,/kaggle/input/musait/dataset/basket/negative_449.jpg,1,"एसीपी
अर्जुन
बच्चों को ज़मीन में क्यों गाड़ा?
INDIA","[{'x': 45, 'y': 21}, {'x': 428, 'y': 21}, {'x': 428, 'y': 271}, {'x': 45, 'y': 271}]",4:3,horizontal,172800,3:2,horizontal,95750,0.5541087962962963,negative
negative_450.jpeg,/kaggle/input/musait/dataset/basket/negative_450.jpeg,1,"Pittsburgh Post-Gazette
WAR IS OVER
Truman Announces Full Jap Surrender;
Proclamation of V-J Day to Come Later
Follow Official
al of Fighting
MacArthur to Accept
Capitulation Ed
Of Fighting Ordered","[{'x': 0, 'y': 10}, {'x': 183, 'y': 10}, {'x': 183, 'y': 118}, {'x': 0, 'y': 118}]",3:4,vertical,50424,Other,other,19764,0.391956211327939,negative
negative_451.jpeg,/kaggle/input/musait/dataset/basket/negative_451.jpeg,1,"Pittsburgh Post-Gazette
WAR IS OVER
Truman Announces Full Jap Surrender;
Proclamation of V-J Day to Come Later
Follow Official
al of Fighting
MacArthur to Accept
Capitulation Ed
Of Fighting Ordered","[{'x': 0, 'y': 10}, {'x': 183, 'y': 10}, {'x': 183, 'y': 118}, {'x': 0, 'y': 118}]",3:4,vertical,50424,Other,other,19764,0.391956211327939,negative
negative_452.jpeg,/kaggle/input/musait/dataset/basket/negative_452.jpeg,1,WORLD WAR II,"[{'x': 7, 'y': 7}, {'x': 210, 'y': 7}, {'x': 210, 'y': 25}, {'x': 7, 'y': 25}]",Other,other,50490,Other,other,3654,0.0723707664884135,negative
negative_453.jpeg,/kaggle/input/musait/dataset/basket/negative_453.jpeg,1,WORLD WAR II,"[{'x': 7, 'y': 7}, {'x': 210, 'y': 7}, {'x': 210, 'y': 25}, {'x': 7, 'y': 25}]",Other,other,50490,Other,other,3654,0.0723707664884135,negative
negative_454.jpeg,/kaggle/input/musait/dataset/basket/negative_454.jpeg,1,"ON YOUR
JOR HOURS
ZAM-BUK
Daily Herald
SAUSAGES GO
BETTER WITH
PSAUCE
WAR DECLARED BY
BRITAIN AND FRANCE
The Fleet Moves Lathable POLES SMASH WAY
Into Position
We d INTO E. PRUSSIA
Belave The o
GERMANY AT 11 O'CLOCK YESTERDAY Chall
MORNING
London Hears
Its First
Raid Warning","[{'x': 7, 'y': 6}, {'x': 286, 'y': 6}, {'x': 286, 'y': 166}, {'x': 7, 'y': 166}]",16:9,horizontal,50362,16:9,horizontal,44640,0.8863825900480521,negative
negative_455.jpeg,/kaggle/input/musait/dataset/basket/negative_455.jpeg,1,"ON YOUR
JOR HOURS
ZAM-BUK
Daily Herald
SAUSAGES GO
BETTER WITH
PSAUCE
WAR DECLARED BY
BRITAIN AND FRANCE
The Fleet Moves
Into Position
Lathable POLES SMASH WAY
We d INTO E. PRUSSIA
Belave The o
GERMANY AT 11 O'CLOCK YESTERDAY Chall
MORNING
London Hears
Its First
Raid Warning","[{'x': 7, 'y': 6}, {'x': 286, 'y': 6}, {'x': 286, 'y': 166}, {'x': 7, 'y': 166}]",16:9,horizontal,50362,16:9,horizontal,44640,0.8863825900480521,negative
negative_456.jpeg,/kaggle/input/musait/dataset/basket/negative_456.jpeg,1,"U.S. BOMBS IRAQ
Hdmds of its strike Baghdad, other tants","[{'x': 49, 'y': 0}, {'x': 198, 'y': 0}, {'x': 198, 'y': 45}, {'x': 49, 'y': 45}]",4:3,horizontal,50400,Other,other,6705,0.1330357142857142,negative
negative_457.jpeg,/kaggle/input/musait/dataset/basket/negative_457.jpeg,1,"U.S. BOMBS IRAQ
Hdmds of its strike Baghdad, other tants","[{'x': 49, 'y': 0}, {'x': 198, 'y': 0}, {'x': 198, 'y': 45}, {'x': 49, 'y': 45}]",4:3,horizontal,50400,Other,other,6705,0.1330357142857142,negative
negative_458.jpeg,/kaggle/input/musait/dataset/basket/negative_458.jpeg,1,"FRAUD
2400
HO
7500
869195","[{'x': 66, 'y': 72}, {'x': 248, 'y': 72}, {'x': 248, 'y': 146}, {'x': 66, 'y': 146}]",16:9,horizontal,50400,21:9,horizontal,13468,0.2672222222222222,negative
negative_459.jpeg,/kaggle/input/musait/dataset/basket/negative_459.jpeg,1,"FRAUD
2400
HO
7500
869195","[{'x': 66, 'y': 72}, {'x': 248, 'y': 72}, {'x': 248, 'y': 146}, {'x': 66, 'y': 146}]",16:9,horizontal,50400,21:9,horizontal,13468,0.2672222222222222,negative
negative_460.jpg,/kaggle/input/musait/dataset/basket/negative_460.jpg,1,"THE LISTENING POST
ALJAZEERA
UKRAINE
THE INFORMATION WAR","[{'x': 29, 'y': 128}, {'x': 1222, 'y': 128}, {'x': 1222, 'y': 659}, {'x': 29, 'y': 659}]",16:9,horizontal,921600,21:9,horizontal,633483,0.687373046875,negative
negative_461.jpg,/kaggle/input/musait/dataset/basket/negative_461.jpg,1,"THE LISTENING POST
ALJAZEERA
UKRAINE
THE INFORMATION WAR","[{'x': 29, 'y': 128}, {'x': 1222, 'y': 128}, {'x': 1222, 'y': 659}, {'x': 29, 'y': 659}]",16:9,horizontal,921600,21:9,horizontal,633483,0.687373046875,negative
negative_462.jpg,/kaggle/input/musait/dataset/basket/negative_462.jpg,1,"PREMIER GIV
LER LAST CHE
SUNDAY
DISPATCH
SPECIAL LATE NEWS
WAR
-OFFICIAL
GRAPHIC
CABINET H
AT
NAV
Telegraph.co.uk/video
MPTS","[{'x': 0, 'y': 58}, {'x': 1247, 'y': 58}, {'x': 1247, 'y': 719}, {'x': 0, 'y': 719}]",16:9,horizontal,921600,16:9,horizontal,824267,0.8943869357638888,negative
negative_463.jpg,/kaggle/input/musait/dataset/basket/negative_463.jpg,1,"PREMIER GIV
LER LAST CHE
SUNDAY
DISPATCH
SPECIAL LATE NEWS
WAR
-OFFICIAL
GRAPHIC
CABINET H
AT
NAV
Telegraph.co.uk/video
MPTS","[{'x': 0, 'y': 58}, {'x': 1247, 'y': 58}, {'x': 1247, 'y': 719}, {'x': 0, 'y': 719}]",16:9,horizontal,921600,16:9,horizontal,824267,0.8943869357638888,negative
negative_464.jpeg,/kaggle/input/musait/dataset/basket/negative_464.jpeg,1,"Second
-World
War","[{'x': 111, 'y': 64}, {'x': 191, 'y': 64}, {'x': 191, 'y': 147}, {'x': 111, 'y': 147}]",1:1,box,50176,1:1,box,6640,0.1323341836734693,negative
negative_465.jpeg,/kaggle/input/musait/dataset/basket/negative_465.jpeg,1,"Second
-World
War","[{'x': 111, 'y': 64}, {'x': 191, 'y': 64}, {'x': 191, 'y': 147}, {'x': 111, 'y': 147}]",1:1,box,50176,1:1,box,6640,0.1323341836734693,negative
negative_466.jpeg,/kaggle/input/musait/dataset/basket/negative_466.jpeg,1,"World War 2
Fact of the Day","[{'x': 147, 'y': 2}, {'x': 246, 'y': 2}, {'x': 246, 'y': 38}, {'x': 147, 'y': 38}]",4:3,horizontal,50246,Other,other,3564,0.0709310193846276,negative
negative_467.jpeg,/kaggle/input/musait/dataset/basket/negative_467.jpeg,1,"World War 2
Fact of the Day","[{'x': 147, 'y': 2}, {'x': 246, 'y': 2}, {'x': 246, 'y': 38}, {'x': 147, 'y': 38}]",4:3,horizontal,50246,Other,other,3564,0.0709310193846276,negative
negative_468.jpeg,/kaggle/input/musait/dataset/basket/negative_468.jpeg,1,"ORDER of BATTLE
WORLD WAR II","[{'x': 55, 'y': 11}, {'x': 276, 'y': 11}, {'x': 276, 'y': 50}, {'x': 55, 'y': 50}]",Other,other,50337,Other,other,8619,0.171225937183384,negative
negative_469.jpeg,/kaggle/input/musait/dataset/basket/negative_469.jpeg,1,"ORDER of BATTLE
WORLD WAR II","[{'x': 55, 'y': 11}, {'x': 276, 'y': 11}, {'x': 276, 'y': 50}, {'x': 55, 'y': 50}]",Other,other,50337,Other,other,8619,0.171225937183384,negative
negative_470.jpeg,/kaggle/input/musait/dataset/basket/negative_470.jpeg,1,PRAY FOR KERALA,"[{'x': 20, 'y': 8}, {'x': 271, 'y': 8}, {'x': 271, 'y': 32}, {'x': 20, 'y': 32}]",16:9,horizontal,50568,Other,other,6024,0.1191267204556241,negative
negative_471.jpeg,/kaggle/input/musait/dataset/basket/negative_471.jpeg,1,PRAY FOR KERALA,"[{'x': 20, 'y': 8}, {'x': 271, 'y': 8}, {'x': 271, 'y': 32}, {'x': 20, 'y': 32}]",16:9,horizontal,50568,Other,other,6024,0.1191267204556241,negative
negative_472.jpeg,/kaggle/input/musait/dataset/basket/negative_472.jpeg,1,KERALA FLOODS: SEVERE CALAMITY,"[{'x': 32, 'y': 86}, {'x': 259, 'y': 86}, {'x': 259, 'y': 95}, {'x': 32, 'y': 95}]",Other,other,50274,Other,other,2043,0.0406373075546007,negative
negative_473.jpeg,/kaggle/input/musait/dataset/basket/negative_473.jpeg,1,KERALA FLOODS: SEVERE CALAMITY,"[{'x': 32, 'y': 86}, {'x': 259, 'y': 86}, {'x': 259, 'y': 95}, {'x': 32, 'y': 95}]",Other,other,50274,Other,other,2043,0.0406373075546007,negative
negative_474.jpeg,/kaggle/input/musait/dataset/basket/negative_474.jpeg,1,"WE ARE LOOKING FOR
EYEWITNESSES SO THAT THE WHOLE
WORLD KNOWS THE TRUTH!
CLIMATE IS CHANGING
If you are an eyewitness of a climate disaster.
please, contact us and share your story!
climate@creativesociety.com","[{'x': 8, 'y': 1}, {'x': 218, 'y': 1}, {'x': 218, 'y': 223}, {'x': 8, 'y': 223}]",1:1,box,50625,1:1,box,46620,0.9208888888888888,negative
negative_475.jpeg,/kaggle/input/musait/dataset/basket/negative_475.jpeg,1,"WE ARE LOOKING FOR
EYEWITNESSES SO THAT THE WHOLE
WORLD KNOWS THE TRUTH!
CLIMATE IS CHANGING
If you are an eyewitness of a climate disaster.
please, contact us and share your story!
climate@creativesociety.com","[{'x': 8, 'y': 1}, {'x': 218, 'y': 1}, {'x': 218, 'y': 223}, {'x': 8, 'y': 223}]",1:1,box,50625,1:1,box,46620,0.9208888888888888,negative
negative_476.jpeg,/kaggle/input/musait/dataset/basket/negative_476.jpeg,1,KERALA FLOODS,"[{'x': 342, 'y': 371}, {'x': 969, 'y': 371}, {'x': 969, 'y': 420}, {'x': 342, 'y': 420}]",4:3,horizontal,1080000,Other,other,30723,0.0284472222222222,negative
negative_477.jpeg,/kaggle/input/musait/dataset/basket/negative_477.jpeg,1,KERALA FLOODS,"[{'x': 342, 'y': 371}, {'x': 969, 'y': 371}, {'x': 969, 'y': 420}, {'x': 342, 'y': 420}]",4:3,horizontal,1080000,Other,other,30723,0.0284472222222222,negative
negative_478.jpg,/kaggle/input/musait/dataset/basket/negative_478.jpg,1,CRIME,"[{'x': 94, 'y': 102}, {'x': 1223, 'y': 102}, {'x': 1223, 'y': 719}, {'x': 94, 'y': 719}]",16:9,horizontal,921600,16:9,horizontal,696593,0.7558517795138889,negative
